idx,file,branch_id,branch_name,cache_id,cache_name,size_tier,SIZE,N,predictor_stress_type,expected_dominant_miss_type,kind
2276,2276_grid_b46_lookup_table_driven__c26_geometric_stride_growth.c,b46,lookup_table_driven,c26,geometric_stride_growth,large_L3,1048576,5000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2277,2277_grid_b46_lookup_table_driven__c27_reduction_broadcast_pattern.c,b46,lookup_table_driven,c27,reduction_broadcast_pattern,xlarge_DRAM,8388608,8000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2278,2278_grid_b46_lookup_table_driven__c28_morton_zorder_traversal.c,b46,lookup_table_driven,c28,morton_zorder_traversal,small_L1,4096,1000000,stochastic,mixed spatial (traversal-order dependent),grid
2279,2279_grid_b46_lookup_table_driven__c29_ping_pong_cache_thrash.c,b46,lookup_table_driven,c29,ping_pong_cache_thrash,medium_L2,65536,3000000,stochastic,conflict/associativity,grid
2280,2280_grid_b46_lookup_table_driven__c30_gather_scatter_indirect_table.c,b46,lookup_table_driven,c30,gather_scatter_indirect_table,large_L3,1048576,5000000,stochastic,capacity (uniform random),grid
2281,2281_grid_b46_lookup_table_driven__c31_fibonacci_stride.c,b46,lookup_table_driven,c31,fibonacci_stride,xlarge_DRAM,8388608,8000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2282,2282_grid_b46_lookup_table_driven__c32_hilbert_curve_traversal.c,b46,lookup_table_driven,c32,hilbert_curve_traversal,small_L1,4096,1000000,stochastic,mixed spatial (traversal-order dependent),grid
2283,2283_grid_b46_lookup_table_driven__c33_cache_set_conflict_stress.c,b46,lookup_table_driven,c33,cache_set_conflict_stress,medium_L2,65536,3000000,stochastic,conflict/associativity,grid
2284,2284_grid_b46_lookup_table_driven__c34_variable_length_burst_reuse.c,b46,lookup_table_driven,c34,variable_length_burst_reuse,large_L3,1048576,5000000,stochastic,capacity (uniform random),grid
2285,2285_grid_b46_lookup_table_driven__c35_checkerboard_red_black.c,b46,lookup_table_driven,c35,checkerboard_red_black,xlarge_DRAM,8388608,8000000,stochastic,mixed spatial (traversal-order dependent),grid
2286,2286_grid_b46_lookup_table_driven__c36_im2col_overlapping_patch_gather.c,b46,lookup_table_driven,c36,im2col_overlapping_patch_gather,small_L1,4096,1000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2287,2287_grid_b46_lookup_table_driven__c37_double_buffer_epoch_alternation.c,b46,lookup_table_driven,c37,double_buffer_epoch_alternation,medium_L2,65536,3000000,stochastic,conflict+capacity (thrashing/alternation),grid
2288,2288_grid_b46_lookup_table_driven__c38_cuckoo_double_hash_probe.c,b46,lookup_table_driven,c38,cuckoo_double_hash_probe,large_L3,1048576,5000000,stochastic,capacity+compulsory (indirect gather/scatter),grid
2289,2289_grid_b46_lookup_table_driven__c39_bounded_random_walk.c,b46,lookup_table_driven,c39,bounded_random_walk,xlarge_DRAM,8388608,8000000,stochastic,capacity (uniform random),grid
2290,2290_grid_b46_lookup_table_driven__c40_causal_attention_triangular.c,b46,lookup_table_driven,c40,causal_attention_triangular,small_L1,4096,1000000,stochastic,mixed/unclassified,grid
2291,2291_grid_b46_lookup_table_driven__c41_skip_list_multilevel_hop.c,b46,lookup_table_driven,c41,skip_list_multilevel_hop,medium_L2,65536,3000000,stochastic,"compulsory+latency-bound (dependent loads, no prefetch)",grid
2292,2292_grid_b46_lookup_table_driven__c42_cache_oblivious_funnel_stride.c,b46,lookup_table_driven,c42,cache_oblivious_funnel_stride,large_L3,1048576,5000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2293,2293_grid_b46_lookup_table_driven__c43_whole_buffer_rotation.c,b46,lookup_table_driven,c43,whole_buffer_rotation,xlarge_DRAM,8388608,8000000,stochastic,mixed/unclassified,grid
2294,2294_grid_b46_lookup_table_driven__c44_naive_gemm_row_col_alternation.c,b46,lookup_table_driven,c44,naive_gemm_row_col_alternation,small_L1,4096,1000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2295,2295_grid_b46_lookup_table_driven__c45_read_hot_write_cold_split.c,b46,lookup_table_driven,c45,read_hot_write_cold_split,medium_L2,65536,3000000,stochastic,temporal reuse (skewed/hot-set),grid
2296,2296_grid_b46_lookup_table_driven__c46_cantor_gap_sparse.c,b46,lookup_table_driven,c46,cantor_gap_sparse,large_L3,1048576,5000000,stochastic,"compulsory (sparse, low reuse)",grid
2297,2297_grid_b46_lookup_table_driven__c47_false_sharing_line_cycle.c,b46,lookup_table_driven,c47,false_sharing_line_cycle,xlarge_DRAM,8388608,8000000,stochastic,conflict/associativity,grid
2298,2298_grid_b46_lookup_table_driven__c48_exponential_backoff_probe.c,b46,lookup_table_driven,c48,exponential_backoff_probe,small_L1,4096,1000000,stochastic,capacity (uniform random),grid
2299,2299_grid_b46_lookup_table_driven__c49_binary_heap_parent_child.c,b46,lookup_table_driven,c49,binary_heap_parent_child,medium_L2,65536,3000000,stochastic,capacity (uniform random),grid
2300,2300_grid_b46_lookup_table_driven__c50_streaming_with_periodic_flush.c,b46,lookup_table_driven,c50,streaming_with_periodic_flush,large_L3,1048576,5000000,stochastic,compulsory+streaming (prefetch-friendly),grid
2301,2301_grid_b47_mutual_ping_pong_recursion__c01_sequential_unit_stride.c,b47,mutual_ping_pong_recursion,c01,sequential_unit_stride,large_L3,1048576,5000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2302,2302_grid_b47_mutual_ping_pong_recursion__c02_sequential_wraparound_large.c,b47,mutual_ping_pong_recursion,c02,sequential_wraparound_large,xlarge_DRAM,8388608,8000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2303,2303_grid_b47_mutual_ping_pong_recursion__c03_fixed_stride_small.c,b47,mutual_ping_pong_recursion,c03,fixed_stride_small,small_L1,4096,1000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2304,2304_grid_b47_mutual_ping_pong_recursion__c04_fixed_stride_large.c,b47,mutual_ping_pong_recursion,c04,fixed_stride_large,medium_L2,65536,3000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2305,2305_grid_b47_mutual_ping_pong_recursion__c05_random_small_working_set.c,b47,mutual_ping_pong_recursion,c05,random_small_working_set,large_L3,1048576,5000000,control-flow/call-return,temporal reuse (capacity-sensitive),grid
2306,2306_grid_b47_mutual_ping_pong_recursion__c06_random_full_working_set.c,b47,mutual_ping_pong_recursion,c06,random_full_working_set,xlarge_DRAM,8388608,8000000,control-flow/call-return,capacity (uniform random),grid
2307,2307_grid_b47_mutual_ping_pong_recursion__c07_matrix_row_major.c,b47,mutual_ping_pong_recursion,c07,matrix_row_major,small_L1,4096,1000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2308,2308_grid_b47_mutual_ping_pong_recursion__c08_matrix_col_major.c,b47,mutual_ping_pong_recursion,c08,matrix_col_major,medium_L2,65536,3000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2309,2309_grid_b47_mutual_ping_pong_recursion__c09_matrix_tiled_blocked.c,b47,mutual_ping_pong_recursion,c09,matrix_tiled_blocked,large_L3,1048576,5000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2310,2310_grid_b47_mutual_ping_pong_recursion__c10_pointer_chase_linked_list.c,b47,mutual_ping_pong_recursion,c10,pointer_chase_linked_list,xlarge_DRAM,8388608,8000000,control-flow/call-return,"compulsory+latency-bound (dependent loads, no prefetch)",grid
2311,2311_grid_b47_mutual_ping_pong_recursion__c11_sliding_window.c,b47,mutual_ping_pong_recursion,c11,sliding_window,small_L1,4096,1000000,control-flow/call-return,mixed/unclassified,grid
2312,2312_grid_b47_mutual_ping_pong_recursion__c12_prime_stride_anti_alias.c,b47,mutual_ping_pong_recursion,c12,prime_stride_anti_alias,medium_L2,65536,3000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2313,2313_grid_b47_mutual_ping_pong_recursion__c13_two_stream_interleaved.c,b47,mutual_ping_pong_recursion,c13,two_stream_interleaved,large_L3,1048576,5000000,control-flow/call-return,mixed/unclassified,grid
2314,2314_grid_b47_mutual_ping_pong_recursion__c14_temporal_burst_reuse.c,b47,mutual_ping_pong_recursion,c14,temporal_burst_reuse,xlarge_DRAM,8388608,8000000,control-flow/call-return,mixed/unclassified,grid
2315,2315_grid_b47_mutual_ping_pong_recursion__c15_reverse_sequential.c,b47,mutual_ping_pong_recursion,c15,reverse_sequential,small_L1,4096,1000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2316,2316_grid_b47_mutual_ping_pong_recursion__c16_block_sparse.c,b47,mutual_ping_pong_recursion,c16,block_sparse,medium_L2,65536,3000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2317,2317_grid_b47_mutual_ping_pong_recursion__c17_zipf_like_hot_buckets.c,b47,mutual_ping_pong_recursion,c17,zipf_like_hot_buckets,large_L3,1048576,5000000,control-flow/call-return,temporal reuse (skewed/hot-set),grid
2318,2318_grid_b47_mutual_ping_pong_recursion__c18_producer_consumer_two_pointer.c,b47,mutual_ping_pong_recursion,c18,producer_consumer_two_pointer,xlarge_DRAM,8388608,8000000,control-flow/call-return,mixed/unclassified,grid
2319,2319_grid_b47_mutual_ping_pong_recursion__c19_matrix_diagonal_wavefront.c,b47,mutual_ping_pong_recursion,c19,matrix_diagonal_wavefront,small_L1,4096,1000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2320,2320_grid_b47_mutual_ping_pong_recursion__c20_hot_cold_phase_alternation.c,b47,mutual_ping_pong_recursion,c20,hot_cold_phase_alternation,medium_L2,65536,3000000,control-flow/call-return,temporal reuse (skewed/hot-set),grid
2321,2321_grid_b47_mutual_ping_pong_recursion__c21_pyramid_multiresolution_stride.c,b47,mutual_ping_pong_recursion,c21,pyramid_multiresolution_stride,large_L3,1048576,5000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2322,2322_grid_b47_mutual_ping_pong_recursion__c22_tensor_3d_slice_poor_locality.c,b47,mutual_ping_pong_recursion,c22,tensor_3d_slice_poor_locality,xlarge_DRAM,8388608,8000000,control-flow/call-return,mixed/unclassified,grid
2323,2323_grid_b47_mutual_ping_pong_recursion__c23_struct_of_array_field_burst.c,b47,mutual_ping_pong_recursion,c23,struct_of_array_field_burst,small_L1,4096,1000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2324,2324_grid_b47_mutual_ping_pong_recursion__c24_banked_interleaved_access.c,b47,mutual_ping_pong_recursion,c24,banked_interleaved_access,medium_L2,65536,3000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2325,2325_grid_b47_mutual_ping_pong_recursion__c25_lru_recency_weighted_reuse.c,b47,mutual_ping_pong_recursion,c25,lru_recency_weighted_reuse,large_L3,1048576,5000000,control-flow/call-return,temporal reuse (capacity-sensitive),grid
2326,2326_grid_b47_mutual_ping_pong_recursion__c26_geometric_stride_growth.c,b47,mutual_ping_pong_recursion,c26,geometric_stride_growth,xlarge_DRAM,8388608,8000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2327,2327_grid_b47_mutual_ping_pong_recursion__c27_reduction_broadcast_pattern.c,b47,mutual_ping_pong_recursion,c27,reduction_broadcast_pattern,small_L1,4096,1000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2328,2328_grid_b47_mutual_ping_pong_recursion__c28_morton_zorder_traversal.c,b47,mutual_ping_pong_recursion,c28,morton_zorder_traversal,medium_L2,65536,3000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2329,2329_grid_b47_mutual_ping_pong_recursion__c29_ping_pong_cache_thrash.c,b47,mutual_ping_pong_recursion,c29,ping_pong_cache_thrash,large_L3,1048576,5000000,control-flow/call-return,conflict/associativity,grid
2330,2330_grid_b47_mutual_ping_pong_recursion__c30_gather_scatter_indirect_table.c,b47,mutual_ping_pong_recursion,c30,gather_scatter_indirect_table,xlarge_DRAM,8388608,8000000,control-flow/call-return,capacity (uniform random),grid
2331,2331_grid_b47_mutual_ping_pong_recursion__c31_fibonacci_stride.c,b47,mutual_ping_pong_recursion,c31,fibonacci_stride,small_L1,4096,1000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2332,2332_grid_b47_mutual_ping_pong_recursion__c32_hilbert_curve_traversal.c,b47,mutual_ping_pong_recursion,c32,hilbert_curve_traversal,medium_L2,65536,3000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2333,2333_grid_b47_mutual_ping_pong_recursion__c33_cache_set_conflict_stress.c,b47,mutual_ping_pong_recursion,c33,cache_set_conflict_stress,large_L3,1048576,5000000,control-flow/call-return,conflict/associativity,grid
2334,2334_grid_b47_mutual_ping_pong_recursion__c34_variable_length_burst_reuse.c,b47,mutual_ping_pong_recursion,c34,variable_length_burst_reuse,xlarge_DRAM,8388608,8000000,control-flow/call-return,capacity (uniform random),grid
2335,2335_grid_b47_mutual_ping_pong_recursion__c35_checkerboard_red_black.c,b47,mutual_ping_pong_recursion,c35,checkerboard_red_black,small_L1,4096,1000000,control-flow/call-return,mixed spatial (traversal-order dependent),grid
2336,2336_grid_b47_mutual_ping_pong_recursion__c36_im2col_overlapping_patch_gather.c,b47,mutual_ping_pong_recursion,c36,im2col_overlapping_patch_gather,medium_L2,65536,3000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2337,2337_grid_b47_mutual_ping_pong_recursion__c37_double_buffer_epoch_alternation.c,b47,mutual_ping_pong_recursion,c37,double_buffer_epoch_alternation,large_L3,1048576,5000000,control-flow/call-return,conflict+capacity (thrashing/alternation),grid
2338,2338_grid_b47_mutual_ping_pong_recursion__c38_cuckoo_double_hash_probe.c,b47,mutual_ping_pong_recursion,c38,cuckoo_double_hash_probe,xlarge_DRAM,8388608,8000000,control-flow/call-return,capacity+compulsory (indirect gather/scatter),grid
2339,2339_grid_b47_mutual_ping_pong_recursion__c39_bounded_random_walk.c,b47,mutual_ping_pong_recursion,c39,bounded_random_walk,small_L1,4096,1000000,control-flow/call-return,capacity (uniform random),grid
2340,2340_grid_b47_mutual_ping_pong_recursion__c40_causal_attention_triangular.c,b47,mutual_ping_pong_recursion,c40,causal_attention_triangular,medium_L2,65536,3000000,control-flow/call-return,mixed/unclassified,grid
2341,2341_grid_b47_mutual_ping_pong_recursion__c41_skip_list_multilevel_hop.c,b47,mutual_ping_pong_recursion,c41,skip_list_multilevel_hop,large_L3,1048576,5000000,control-flow/call-return,"compulsory+latency-bound (dependent loads, no prefetch)",grid
2342,2342_grid_b47_mutual_ping_pong_recursion__c42_cache_oblivious_funnel_stride.c,b47,mutual_ping_pong_recursion,c42,cache_oblivious_funnel_stride,xlarge_DRAM,8388608,8000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2343,2343_grid_b47_mutual_ping_pong_recursion__c43_whole_buffer_rotation.c,b47,mutual_ping_pong_recursion,c43,whole_buffer_rotation,small_L1,4096,1000000,control-flow/call-return,mixed/unclassified,grid
2344,2344_grid_b47_mutual_ping_pong_recursion__c44_naive_gemm_row_col_alternation.c,b47,mutual_ping_pong_recursion,c44,naive_gemm_row_col_alternation,medium_L2,65536,3000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2345,2345_grid_b47_mutual_ping_pong_recursion__c45_read_hot_write_cold_split.c,b47,mutual_ping_pong_recursion,c45,read_hot_write_cold_split,large_L3,1048576,5000000,control-flow/call-return,temporal reuse (skewed/hot-set),grid
2346,2346_grid_b47_mutual_ping_pong_recursion__c46_cantor_gap_sparse.c,b47,mutual_ping_pong_recursion,c46,cantor_gap_sparse,xlarge_DRAM,8388608,8000000,control-flow/call-return,"compulsory (sparse, low reuse)",grid
2347,2347_grid_b47_mutual_ping_pong_recursion__c47_false_sharing_line_cycle.c,b47,mutual_ping_pong_recursion,c47,false_sharing_line_cycle,small_L1,4096,1000000,control-flow/call-return,conflict/associativity,grid
2348,2348_grid_b47_mutual_ping_pong_recursion__c48_exponential_backoff_probe.c,b47,mutual_ping_pong_recursion,c48,exponential_backoff_probe,medium_L2,65536,3000000,control-flow/call-return,capacity (uniform random),grid
2349,2349_grid_b47_mutual_ping_pong_recursion__c49_binary_heap_parent_child.c,b47,mutual_ping_pong_recursion,c49,binary_heap_parent_child,large_L3,1048576,5000000,control-flow/call-return,capacity (uniform random),grid
2350,2350_grid_b47_mutual_ping_pong_recursion__c50_streaming_with_periodic_flush.c,b47,mutual_ping_pong_recursion,c50,streaming_with_periodic_flush,xlarge_DRAM,8388608,8000000,control-flow/call-return,compulsory+streaming (prefetch-friendly),grid
2351,2351_grid_b48_variable_step_signed_countdown__c01_sequential_unit_stride.c,b48,variable_step_signed_countdown,c01,sequential_unit_stride,xlarge_DRAM,8388608,8000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
